state,date,sex,ethnicity,abs
Terengganu,1/1/2016,both,other_citizen,18
Terengganu,1/1/2017,both,other_citizen,14
Terengganu,1/1/2018,both,other_citizen,17
Terengganu,1/1/2019,both,other_citizen,13
Terengganu,1/1/2020,both,other_citizen,16
Terengganu,1/1/2021,both,other_citizen,21
Terengganu,1/1/2022,both,other_citizen,15
W.P. Kuala Lumpur,1/1/2000,both,other_citizen,57
W.P. Kuala Lumpur,1/1/2001,both,other_citizen,37
W.P. Kuala Lumpur,1/1/2002,both,other_citizen,81
W.P. Kuala Lumpur,1/1/2003,both,other_citizen,55
W.P. Kuala Lumpur,1/1/2004,both,other_citizen,63
W.P. Kuala Lumpur,1/1/2005,both,other_citizen,39
W.P. Kuala Lumpur,1/1/2006,both,other_citizen,56
W.P. Kuala Lumpur,1/1/2007,both,other_citizen,46
W.P. Kuala Lumpur,1/1/2008,both,other_citizen,74
W.P. Kuala Lumpur,1/1/2009,both,other_citizen,70
W.P. Kuala Lumpur,1/1/2010,both,other_citizen,62
W.P. Kuala Lumpur,1/1/2011,both,other_citizen,67
W.P. Kuala Lumpur,1/1/2012,both,other_citizen,79
W.P. Kuala Lumpur,1/1/2013,both,other_citizen,82
W.P. Kuala Lumpur,1/1/2014,both,other_citizen,82
W.P. Kuala Lumpur,1/1/2015,both,other_citizen,82
W.P. Kuala Lumpur,1/1/2016,both,other_citizen,92
W.P. Kuala Lumpur,1/1/2017,both,other_citizen,95
W.P. Kuala Lumpur,1/1/2018,both,other_citizen,98
W.P. Kuala Lumpur,1/1/2019,both,other_citizen,82
W.P. Kuala Lumpur,1/1/2020,both,other_citizen,94
W.P. Kuala Lumpur,1/1/2021,both,other_citizen,188
W.P. Kuala Lumpur,1/1/2022,both,other_citizen,109
W.P. Labuan,1/1/2000,both,other_citizen,5
W.P. Labuan,1/1/2001,both,other_citizen,4
W.P. Labuan,1/1/2002,both,other_citizen,2
W.P. Labuan,1/1/2003,both,other_citizen,3
W.P. Labuan,1/1/2004,both,other_citizen,7
W.P. Labuan,1/1/2005,both,other_citizen,8
W.P. Labuan,1/1/2006,both,other_citizen,7
W.P. Labuan,1/1/2007,both,other_citizen,4
W.P. Labuan,1/1/2008,both,other_citizen,5
W.P. Labuan,1/1/2009,both,other_citizen,9
W.P. Labuan,1/1/2010,both,other_citizen,10
W.P. Labuan,1/1/2011,both,other_citizen,9
W.P. Labuan,1/1/2012,both,other_citizen,8
W.P. Labuan,1/1/2013,both,other_citizen,7
W.P. Labuan,1/1/2014,both,other_citizen,8
W.P. Labuan,1/1/2015,both,other_citizen,10
W.P. Labuan,1/1/2016,both,other_citizen,4
W.P. Labuan,1/1/2017,both,other_citizen,10
W.P. Labuan,1/1/2018,both,other_citizen,8
W.P. Labuan,1/1/2019,both,other_citizen,13
W.P. Labuan,1/1/2020,both,other_citizen,11
W.P. Labuan,1/1/2021,both,other_citizen,17
W.P. Labuan,1/1/2022,both,other_citizen,10
W.P. Putrajaya,1/1/2010,both,other_citizen,1
W.P. Putrajaya,1/1/2011,both,other_citizen,0
W.P. Putrajaya,1/1/2012,both,other_citizen,0
W.P. Putrajaya,1/1/2013,both,other_citizen,1
W.P. Putrajaya,1/1/2014,both,other_citizen,0
W.P. Putrajaya,1/1/2015,both,other_citizen,2
W.P. Putrajaya,1/1/2016,both,other_citizen,1
W.P. Putrajaya,1/1/2017,both,other_citizen,3
W.P. Putrajaya,1/1/2018,both,other_citizen,2
W.P. Putrajaya,1/1/2019,both,other_citizen,0
W.P. Putrajaya,1/1/2020,both,other_citizen,0
W.P. Putrajaya,1/1/2021,both,other_citizen,1
W.P. Putrajaya,1/1/2022,both,other_citizen,2
Johor,1/1/2000,male,other_citizen,27
Johor,1/1/2001,male,other_citizen,44
Johor,1/1/2002,male,other_citizen,45
Johor,1/1/2003,male,other_citizen,59
Johor,1/1/2004,male,other_citizen,54
Johor,1/1/2005,male,other_citizen,62
Johor,1/1/2006,male,other_citizen,54
Johor,1/1/2007,male,other_citizen,55
Johor,1/1/2008,male,other_citizen,57
Johor,1/1/2009,male,other_citizen,65
Johor,1/1/2010,male,other_citizen,65
Johor,1/1/2011,male,other_citizen,63
Johor,1/1/2012,male,other_citizen,82
Johor,1/1/2013,male,other_citizen,79
Johor,1/1/2014,male,other_citizen,86
Johor,1/1/2015,male,other_citizen,86
Johor,1/1/2016,male,other_citizen,99
Johor,1/1/2017,male,other_citizen,97
Johor,1/1/2018,male,other_citizen,107
Johor,1/1/2019,male,other_citizen,108
Johor,1/1/2020,male,other_citizen,94
Johor,1/1/2021,male,other_citizen,141
Johor,1/1/2022,male,other_citizen,113
Johor,1/1/2000,female,other_citizen,16
Johor,1/1/2001,female,other_citizen,36
Johor,1/1/2002,female,other_citizen,28
Johor,1/1/2003,female,other_citizen,25
Johor,1/1/2004,female,other_citizen,31
Johor,1/1/2005,female,other_citizen,29
Johor,1/1/2006,female,other_citizen,24
Johor,1/1/2007,female,other_citizen,35
Johor,1/1/2008,female,other_citizen,27
Johor,1/1/2009,female,other_citizen,36
Johor,1/1/2010,female,other_citizen,28
Johor,1/1/2011,female,other_citizen,39
Johor,1/1/2012,female,other_citizen,42
Johor,1/1/2013,female,other_citizen,47
Johor,1/1/2014,female,other_citizen,36
Johor,1/1/2015,female,other_citizen,39
Johor,1/1/2016,female,other_citizen,52
Johor,1/1/2017,female,other_citizen,46
Johor,1/1/2018,female,other_citizen,46
Johor,1/1/2019,female,other_citizen,51
Johor,1/1/2020,female,other_citizen,52
Johor,1/1/2021,female,other_citizen,71
Johor,1/1/2022,female,other_citizen,72
Kedah,1/1/2000,male,other_citizen,70
Kedah,1/1/2001,male,other_citizen,76
Kedah,1/1/2002,male,other_citizen,86
Kedah,1/1/2003,male,other_citizen,99
Kedah,1/1/2004,male,other_citizen,96
Kedah,1/1/2005,male,other_citizen,80
Kedah,1/1/2006,male,other_citizen,99
Kedah,1/1/2007,male,other_citizen,113
Kedah,1/1/2008,male,other_citizen,96
Kedah,1/1/2009,male,other_citizen,102
Kedah,1/1/2010,male,other_citizen,106
Kedah,1/1/2011,male,other_citizen,99
Kedah,1/1/2012,male,other_citizen,105
Kedah,1/1/2013,male,other_citizen,99
Kedah,1/1/2014,male,other_citizen,96
Kedah,1/1/2015,male,other_citizen,83
Kedah,1/1/2016,male,other_citizen,124
Kedah,1/1/2017,male,other_citizen,117
Kedah,1/1/2018,male,other_citizen,96
Kedah,1/1/2019,male,other_citizen,108
Kedah,1/1/2020,male,other_citizen,89
Kedah,1/1/2021,male,other_citizen,149
Kedah,1/1/2022,male,other_citizen,162
Kedah,1/1/2000,female,other_citizen,58
Kedah,1/1/2001,female,other_citizen,73
Kedah,1/1/2002,female,other_citizen,65
Kedah,1/1/2003,female,other_citizen,66
Kedah,1/1/2004,female,other_citizen,68
Kedah,1/1/2005,female,other_citizen,47
Kedah,1/1/2006,female,other_citizen,60
Kedah,1/1/2007,female,other_citizen,61
Kedah,1/1/2008,female,other_citizen,67
Kedah,1/1/2009,female,other_citizen,72
Kedah,1/1/2010,female,other_citizen,66
Kedah,1/1/2011,female,other_citizen,76
Kedah,1/1/2012,female,other_citizen,85
Kedah,1/1/2013,female,other_citizen,69
Kedah,1/1/2014,female,other_citizen,66
Kedah,1/1/2015,female,other_citizen,82
Kedah,1/1/2016,female,other_citizen,84
Kedah,1/1/2017,female,other_citizen,85
Kedah,1/1/2018,female,other_citizen,90
Kedah,1/1/2019,female,other_citizen,88
Kedah,1/1/2020,female,other_citizen,76
Kedah,1/1/2021,female,other_citizen,103
Kedah,1/1/2022,female,other_citizen,109
Kelantan,1/1/2000,male,other_citizen,38
Kelantan,1/1/2001,male,other_citizen,47
Kelantan,1/1/2002,male,other_citizen,56
Kelantan,1/1/2003,male,other_citizen,62
Kelantan,1/1/2004,male,other_citizen,50
Kelantan,1/1/2005,male,other_citizen,54
Kelantan,1/1/2006,male,other_citizen,62
Kelantan,1/1/2007,male,other_citizen,57
Kelantan,1/1/2008,male,other_citizen,60
Kelantan,1/1/2009,male,other_citizen,48
Kelantan,1/1/2010,male,other_citizen,47
Kelantan,1/1/2011,male,other_citizen,62
Kelantan,1/1/2012,male,other_citizen,50
Kelantan,1/1/2013,male,other_citizen,55
Kelantan,1/1/2014,male,other_citizen,56
Kelantan,1/1/2015,male,other_citizen,57
Kelantan,1/1/2016,male,other_citizen,51
Kelantan,1/1/2017,male,other_citizen,62
Kelantan,1/1/2018,male,other_citizen,64
Kelantan,1/1/2019,male,other_citizen,69
Kelantan,1/1/2020,male,other_citizen,60
Kelantan,1/1/2021,male,other_citizen,67
Kelantan,1/1/2022,male,other_citizen,71
Kelantan,1/1/2000,female,other_citizen,32
Kelantan,1/1/2001,female,other_citizen,41
Kelantan,1/1/2002,female,other_citizen,44
Kelantan,1/1/2003,female,other_citizen,51
Kelantan,1/1/2004,female,other_citizen,23
Kelantan,1/1/2005,female,other_citizen,37
Kelantan,1/1/2006,female,other_citizen,42
Kelantan,1/1/2007,female,other_citizen,61
Kelantan,1/1/2008,female,other_citizen,39
Kelantan,1/1/2009,female,other_citizen,45
Kelantan,1/1/2010,female,other_citizen,41
Kelantan,1/1/2011,female,other_citizen,51
Kelantan,1/1/2012,female,other_citizen,42
Kelantan,1/1/2013,female,other_citizen,46
Kelantan,1/1/2014,female,other_citizen,52
Kelantan,1/1/2015,female,other_citizen,45
Kelantan,1/1/2016,female,other_citizen,46
Kelantan,1/1/2017,female,other_citizen,46
Kelantan,1/1/2018,female,other_citizen,49
Kelantan,1/1/2019,female,other_citizen,58
Kelantan,1/1/2020,female,other_citizen,59
Kelantan,1/1/2021,female,other_citizen,63
Kelantan,1/1/2022,female,other_citizen,58
Melaka,1/1/2000,male,other_citizen,14
Melaka,1/1/2001,male,other_citizen,21
Melaka,1/1/2002,male,other_citizen,15
Melaka,1/1/2003,male,other_citizen,19
Melaka,1/1/2004,male,other_citizen,21
Melaka,1/1/2005,male,other_citizen,20
Melaka,1/1/2006,male,other_citizen,24
Melaka,1/1/2007,male,other_citizen,12
Melaka,1/1/2008,male,other_citizen,32
Melaka,1/1/2009,male,other_citizen,18
Melaka,1/1/2010,male,other_citizen,23
Melaka,1/1/2011,male,other_citizen,34
Melaka,1/1/2012,male,other_citizen,26
Melaka,1/1/2013,male,other_citizen,23
Melaka,1/1/2014,male,other_citizen,17
Melaka,1/1/2015,male,other_citizen,19
Melaka,1/1/2016,male,other_citizen,24
Melaka,1/1/2017,male,other_citizen,31
Melaka,1/1/2018,male,other_citizen,32
Melaka,1/1/2019,male,other_citizen,24
Melaka,1/1/2020,male,other_citizen,25
Melaka,1/1/2021,male,other_citizen,38
Melaka,1/1/2022,male,other_citizen,37
Melaka,1/1/2000,female,other_citizen,12
Melaka,1/1/2001,female,other_citizen,17
Melaka,1/1/2002,female,other_citizen,19
Melaka,1/1/2003,female,other_citizen,16
Melaka,1/1/2004,female,other_citizen,9
Melaka,1/1/2005,female,other_citizen,7
Melaka,1/1/2006,female,other_citizen,11
Melaka,1/1/2007,female,other_citizen,8
Melaka,1/1/2008,female,other_citizen,13
Melaka,1/1/2009,female,other_citizen,14
Melaka,1/1/2010,female,other_citizen,12
Melaka,1/1/2011,female,other_citizen,12
Melaka,1/1/2012,female,other_citizen,15
Melaka,1/1/2013,female,other_citizen,11
Melaka,1/1/2014,female,other_citizen,14
Melaka,1/1/2015,female,other_citizen,21
Melaka,1/1/2016,female,other_citizen,12
Melaka,1/1/2017,female,other_citizen,23
Melaka,1/1/2018,female,other_citizen,15
Melaka,1/1/2019,female,other_citizen,22
Melaka,1/1/2020,female,other_citizen,16
Melaka,1/1/2021,female,other_citizen,24
Melaka,1/1/2022,female,other_citizen,25
Negeri Sembilan,1/1/2000,male,other_citizen,18
Negeri Sembilan,1/1/2001,male,other_citizen,16
Negeri Sembilan,1/1/2002,male,other_citizen,20
Negeri Sembilan,1/1/2003,male,other_citizen,12
Negeri Sembilan,1/1/2004,male,other_citizen,21
Negeri Sembilan,1/1/2005,male,other_citizen,19
Negeri Sembilan,1/1/2006,male,other_citizen,17
Negeri Sembilan,1/1/2007,male,other_citizen,15
Negeri Sembilan,1/1/2008,male,other_citizen,13
Negeri Sembilan,1/1/2009,male,other_citizen,14
Negeri Sembilan,1/1/2010,male,other_citizen,20
Negeri Sembilan,1/1/2011,male,other_citizen,18
Negeri Sembilan,1/1/2012,male,other_citizen,17
Negeri Sembilan,1/1/2013,male,other_citizen,18
Negeri Sembilan,1/1/2014,male,other_citizen,11
Negeri Sembilan,1/1/2015,male,other_citizen,15
Negeri Sembilan,1/1/2016,male,other_citizen,25
Negeri Sembilan,1/1/2017,male,other_citizen,23
Negeri Sembilan,1/1/2018,male,other_citizen,25
Negeri Sembilan,1/1/2019,male,other_citizen,29
Negeri Sembilan,1/1/2020,male,other_citizen,20
Negeri Sembilan,1/1/2021,male,other_citizen,32
Negeri Sembilan,1/1/2022,male,other_citizen,30
Negeri Sembilan,1/1/2000,female,other_citizen,6
Negeri Sembilan,1/1/2001,female,other_citizen,5
Negeri Sembilan,1/1/2002,female,other_citizen,8
Negeri Sembilan,1/1/2003,female,other_citizen,14
Negeri Sembilan,1/1/2004,female,other_citizen,5
Negeri Sembilan,1/1/2005,female,other_citizen,9
Negeri Sembilan,1/1/2006,female,other_citizen,10
Negeri Sembilan,1/1/2007,female,other_citizen,9
Negeri Sembilan,1/1/2008,female,other_citizen,10
Negeri Sembilan,1/1/2009,female,other_citizen,9
Negeri Sembilan,1/1/2010,female,other_citizen,12
Negeri Sembilan,1/1/2011,female,other_citizen,15
Negeri Sembilan,1/1/2012,female,other_citizen,9
Negeri Sembilan,1/1/2013,female,other_citizen,13
Negeri Sembilan,1/1/2014,female,other_citizen,16
Negeri Sembilan,1/1/2015,female,other_citizen,12
Negeri Sembilan,1/1/2016,female,other_citizen,13
Negeri Sembilan,1/1/2017,female,other_citizen,16
Negeri Sembilan,1/1/2018,female,other_citizen,13
Negeri Sembilan,1/1/2019,female,other_citizen,13
Negeri Sembilan,1/1/2020,female,other_citizen,12
Negeri Sembilan,1/1/2021,female,other_citizen,22
Negeri Sembilan,1/1/2022,female,other_citizen,11
Pahang,1/1/2000,male,other_citizen,15
Pahang,1/1/2001,male,other_citizen,12
Pahang,1/1/2002,male,other_citizen,13
Pahang,1/1/2003,male,other_citizen,22
Pahang,1/1/2004,male,other_citizen,17
Pahang,1/1/2005,male,other_citizen,23
Pahang,1/1/2006,male,other_citizen,18
Pahang,1/1/2007,male,other_citizen,20
Pahang,1/1/2008,male,other_citizen,29
Pahang,1/1/2009,male,other_citizen,18
Pahang,1/1/2010,male,other_citizen,19
Pahang,1/1/2011,male,other_citizen,30
Pahang,1/1/2012,male,other_citizen,20
Pahang,1/1/2013,male,other_citizen,32
Pahang,1/1/2014,male,other_citizen,27
Pahang,1/1/2015,male,other_citizen,31
Pahang,1/1/2016,male,other_citizen,21
Pahang,1/1/2017,male,other_citizen,34
Pahang,1/1/2018,male,other_citizen,25
Pahang,1/1/2019,male,other_citizen,24
Pahang,1/1/2020,male,other_citizen,17
Pahang,1/1/2021,male,other_citizen,27
Pahang,1/1/2022,male,other_citizen,25
Pahang,1/1/2000,female,other_citizen,8
Pahang,1/1/2001,female,other_citizen,10
Pahang,1/1/2002,female,other_citizen,8
Pahang,1/1/2003,female,other_citizen,4
Pahang,1/1/2004,female,other_citizen,7
Pahang,1/1/2005,female,other_citizen,10
Pahang,1/1/2006,female,other_citizen,12
Pahang,1/1/2007,female,other_citizen,5
Pahang,1/1/2008,female,other_citizen,9
Pahang,1/1/2009,female,other_citizen,21
Pahang,1/1/2010,female,other_citizen,15
Pahang,1/1/2011,female,other_citizen,19
Pahang,1/1/2012,female,other_citizen,19
Pahang,1/1/2013,female,other_citizen,14
Pahang,1/1/2014,female,other_citizen,12
Pahang,1/1/2015,female,other_citizen,11
Pahang,1/1/2016,female,other_citizen,14
Pahang,1/1/2017,female,other_citizen,15
Pahang,1/1/2018,female,other_citizen,17
Pahang,1/1/2019,female,other_citizen,18
Pahang,1/1/2020,female,other_citizen,20
Pahang,1/1/2021,female,other_citizen,17
Pahang,1/1/2022,female,other_citizen,28
Perak,1/1/2000,male,other_citizen,38
Perak,1/1/2001,male,other_citizen,27
Perak,1/1/2002,male,other_citizen,28
Perak,1/1/2003,male,other_citizen,27
Perak,1/1/2004,male,other_citizen,35
Perak,1/1/2005,male,other_citizen,31
Perak,1/1/2006,male,other_citizen,41
Perak,1/1/2007,male,other_citizen,35
Perak,1/1/2008,male,other_citizen,31
Perak,1/1/2009,male,other_citizen,37
Perak,1/1/2010,male,other_citizen,29
Perak,1/1/2011,male,other_citizen,30
Perak,1/1/2012,male,other_citizen,42
Perak,1/1/2013,male,other_citizen,41
Perak,1/1/2014,male,other_citizen,40
Perak,1/1/2015,male,other_citizen,34
Perak,1/1/2016,male,other_citizen,40
Perak,1/1/2017,male,other_citizen,41
Perak,1/1/2018,male,other_citizen,49
Perak,1/1/2019,male,other_citizen,28
Perak,1/1/2020,male,other_citizen,37
Perak,1/1/2021,male,other_citizen,37
Perak,1/1/2022,male,other_citizen,53
Perak,1/1/2000,female,other_citizen,24
Perak,1/1/2001,female,other_citizen,16
Perak,1/1/2002,female,other_citizen,39
Perak,1/1/2003,female,other_citizen,23
Perak,1/1/2004,female,other_citizen,22
Perak,1/1/2005,female,other_citizen,19
Perak,1/1/2006,female,other_citizen,28
Perak,1/1/2007,female,other_citizen,18
Perak,1/1/2008,female,other_citizen,24
Perak,1/1/2009,female,other_citizen,21
Perak,1/1/2010,female,other_citizen,14
Perak,1/1/2011,female,other_citizen,21
Perak,1/1/2012,female,other_citizen,23
Perak,1/1/2013,female,other_citizen,22
Perak,1/1/2014,female,other_citizen,21
Perak,1/1/2015,female,other_citizen,22
Perak,1/1/2016,female,other_citizen,28
Perak,1/1/2017,female,other_citizen,24
Perak,1/1/2018,female,other_citizen,23
Perak,1/1/2019,female,other_citizen,37
Perak,1/1/2020,female,other_citizen,29
Perak,1/1/2021,female,other_citizen,39
Perak,1/1/2022,female,other_citizen,34
Perlis,1/1/2000,male,other_citizen,20
Perlis,1/1/2001,male,other_citizen,23
Perlis,1/1/2002,male,other_citizen,21
Perlis,1/1/2003,male,other_citizen,13
Perlis,1/1/2004,male,other_citizen,22
Perlis,1/1/2005,male,other_citizen,22
Perlis,1/1/2006,male,other_citizen,22
Perlis,1/1/2007,male,other_citizen,19
Perlis,1/1/2008,male,other_citizen,19
Perlis,1/1/2009,male,other_citizen,21
Perlis,1/1/2010,male,other_citizen,18
Perlis,1/1/2011,male,other_citizen,25
Perlis,1/1/2012,male,other_citizen,22
Perlis,1/1/2013,male,other_citizen,17
Perlis,1/1/2014,male,other_citizen,31
Perlis,1/1/2015,male,other_citizen,26
Perlis,1/1/2016,male,other_citizen,16
Perlis,1/1/2017,male,other_citizen,21
Perlis,1/1/2018,male,other_citizen,25
Perlis,1/1/2019,male,other_citizen,21
Perlis,1/1/2020,male,other_citizen,19
Perlis,1/1/2021,male,other_citizen,34
Perlis,1/1/2022,male,other_citizen,26
Perlis,1/1/2000,female,other_citizen,19
Perlis,1/1/2001,female,other_citizen,12
Perlis,1/1/2002,female,other_citizen,13
Perlis,1/1/2003,female,other_citizen,13
Perlis,1/1/2004,female,other_citizen,11
Perlis,1/1/2005,female,other_citizen,14
Perlis,1/1/2006,female,other_citizen,10
Perlis,1/1/2007,female,other_citizen,10
Perlis,1/1/2008,female,other_citizen,15
Perlis,1/1/2009,female,other_citizen,15
Perlis,1/1/2010,female,other_citizen,27
Perlis,1/1/2011,female,other_citizen,22
Perlis,1/1/2012,female,other_citizen,24
Perlis,1/1/2013,female,other_citizen,20
Perlis,1/1/2014,female,other_citizen,22
Perlis,1/1/2015,female,other_citizen,16
Perlis,1/1/2016,female,other_citizen,14
Perlis,1/1/2017,female,other_citizen,24
Perlis,1/1/2018,female,other_citizen,28
Perlis,1/1/2019,female,other_citizen,26
Perlis,1/1/2020,female,other_citizen,15
Perlis,1/1/2021,female,other_citizen,17
Perlis,1/1/2022,female,other_citizen,23
Pulau Pinang,1/1/2000,male,other_citizen,25
Pulau Pinang,1/1/2001,male,other_citizen,15
Pulau Pinang,1/1/2002,male,other_citizen,17
Pulau Pinang,1/1/2003,male,other_citizen,19
Pulau Pinang,1/1/2004,male,other_citizen,17
Pulau Pinang,1/1/2005,male,other_citizen,13
Pulau Pinang,1/1/2006,male,other_citizen,15
Pulau Pinang,1/1/2007,male,other_citizen,21
Pulau Pinang,1/1/2008,male,other_citizen,16
Pulau Pinang,1/1/2009,male,other_citizen,24
Pulau Pinang,1/1/2010,male,other_citizen,25
Pulau Pinang,1/1/2011,male,other_citizen,20
Pulau Pinang,1/1/2012,male,other_citizen,23
Pulau Pinang,1/1/2013,male,other_citizen,21
Pulau Pinang,1/1/2014,male,other_citizen,17
Pulau Pinang,1/1/2015,male,other_citizen,16
Pulau Pinang,1/1/2016,male,other_citizen,12
Pulau Pinang,1/1/2017,male,other_citizen,20
Pulau Pinang,1/1/2018,male,other_citizen,16
Pulau Pinang,1/1/2019,male,other_citizen,23
Pulau Pinang,1/1/2020,male,other_citizen,26
Pulau Pinang,1/1/2021,male,other_citizen,22
Pulau Pinang,1/1/2022,male,other_citizen,19
Pulau Pinang,1/1/2000,female,other_citizen,14
Pulau Pinang,1/1/2001,female,other_citizen,13
Pulau Pinang,1/1/2002,female,other_citizen,12
Pulau Pinang,1/1/2003,female,other_citizen,11
Pulau Pinang,1/1/2004,female,other_citizen,15
Pulau Pinang,1/1/2005,female,other_citizen,9
Pulau Pinang,1/1/2006,female,other_citizen,18
Pulau Pinang,1/1/2007,female,other_citizen,8
Pulau Pinang,1/1/2008,female,other_citizen,20
Pulau Pinang,1/1/2009,female,other_citizen,23
Pulau Pinang,1/1/2010,female,other_citizen,24
Pulau Pinang,1/1/2011,female,other_citizen,18
Pulau Pinang,1/1/2012,female,other_citizen,16
Pulau Pinang,1/1/2013,female,other_citizen,12
Pulau Pinang,1/1/2014,female,other_citizen,15
Pulau Pinang,1/1/2015,female,other_citizen,14
Pulau Pinang,1/1/2016,female,other_citizen,17
Pulau Pinang,1/1/2017,female,other_citizen,20
Pulau Pinang,1/1/2018,female,other_citizen,14
Pulau Pinang,1/1/2019,female,other_citizen,18
Pulau Pinang,1/1/2020,female,other_citizen,14
Pulau Pinang,1/1/2021,female,other_citizen,24
Pulau Pinang,1/1/2022,female,other_citizen,35
Sabah,1/1/2000,male,other_citizen,144
Sabah,1/1/2001,male,other_citizen,129
Sabah,1/1/2002,male,other_citizen,122
Sabah,1/1/2003,male,other_citizen,113
Sabah,1/1/2004,male,other_citizen,123
Sabah,1/1/2005,male,other_citizen,160
Sabah,1/1/2006,male,other_citizen,131
Sabah,1/1/2007,male,other_citizen,124
Sabah,1/1/2008,male,other_citizen,172
Sabah,1/1/2009,male,other_citizen,169
Sabah,1/1/2010,male,other_citizen,129
Sabah,1/1/2011,male,other_citizen,154
Sabah,1/1/2012,male,other_citizen,141
Sabah,1/1/2013,male,other_citizen,133
Sabah,1/1/2014,male,other_citizen,194
Sabah,1/1/2015,male,other_citizen,163
Sabah,1/1/2016,male,other_citizen,215
Sabah,1/1/2017,male,other_citizen,175
Sabah,1/1/2018,male,other_citizen,253
Sabah,1/1/2019,male,other_citizen,364
Sabah,1/1/2020,male,other_citizen,282
Sabah,1/1/2021,male,other_citizen,273
Sabah,1/1/2022,male,other_citizen,303
Sabah,1/1/2000,female,other_citizen,119
Sabah,1/1/2001,female,other_citizen,71
Sabah,1/1/2002,female,other_citizen,75
Sabah,1/1/2003,female,other_citizen,55
Sabah,1/1/2004,female,other_citizen,77
Sabah,1/1/2005,female,other_citizen,73
Sabah,1/1/2006,female,other_citizen,84
Sabah,1/1/2007,female,other_citizen,80
Sabah,1/1/2008,female,other_citizen,86
Sabah,1/1/2009,female,other_citizen,80
Sabah,1/1/2010,female,other_citizen,76
Sabah,1/1/2011,female,other_citizen,62
Sabah,1/1/2012,female,other_citizen,75
Sabah,1/1/2013,female,other_citizen,69
Sabah,1/1/2014,female,other_citizen,105
Sabah,1/1/2015,female,other_citizen,91
Sabah,1/1/2016,female,other_citizen,140
Sabah,1/1/2017,female,other_citizen,161
Sabah,1/1/2018,female,other_citizen,134
Sabah,1/1/2019,female,other_citizen,216
Sabah,1/1/2020,female,other_citizen,170
Sabah,1/1/2021,female,other_citizen,234
Sabah,1/1/2022,female,other_citizen,249
Sarawak,1/1/2000,male,other_citizen,104
Sarawak,1/1/2001,male,other_citizen,70
Sarawak,1/1/2002,male,other_citizen,65
Sarawak,1/1/2003,male,other_citizen,78
Sarawak,1/1/2004,male,other_citizen,44
Sarawak,1/1/2005,male,other_citizen,40
Sarawak,1/1/2006,male,other_citizen,16
Sarawak,1/1/2007,male,other_citizen,24
Sarawak,1/1/2008,male,other_citizen,18
Sarawak,1/1/2009,male,other_citizen,17
Sarawak,1/1/2010,male,other_citizen,14
Sarawak,1/1/2011,male,other_citizen,14
Sarawak,1/1/2012,male,other_citizen,15
Sarawak,1/1/2013,male,other_citizen,6
Sarawak,1/1/2014,male,other_citizen,8
Sarawak,1/1/2015,male,other_citizen,6
Sarawak,1/1/2016,male,other_citizen,11
Sarawak,1/1/2017,male,other_citizen,12
Sarawak,1/1/2018,male,other_citizen,12
Sarawak,1/1/2019,male,other_citizen,9
Sarawak,1/1/2020,male,other_citizen,7
Sarawak,1/1/2021,male,other_citizen,14
Sarawak,1/1/2022,male,other_citizen,11
Sarawak,1/1/2000,female,other_citizen,143
Sarawak,1/1/2001,female,other_citizen,53
Sarawak,1/1/2002,female,other_citizen,59
Sarawak,1/1/2003,female,other_citizen,91
Sarawak,1/1/2004,female,other_citizen,59
Sarawak,1/1/2005,female,other_citizen,49
Sarawak,1/1/2006,female,other_citizen,31
Sarawak,1/1/2007,female,other_citizen,23
Sarawak,1/1/2008,female,other_citizen,15
Sarawak,1/1/2009,female,other_citizen,13
Sarawak,1/1/2010,female,other_citizen,20
Sarawak,1/1/2011,female,other_citizen,14
Sarawak,1/1/2012,female,other_citizen,12
Sarawak,1/1/2013,female,other_citizen,4
Sarawak,1/1/2014,female,other_citizen,16
Sarawak,1/1/2015,female,other_citizen,7
Sarawak,1/1/2016,female,other_citizen,8
Sarawak,1/1/2017,female,other_citizen,4
Sarawak,1/1/2018,female,other_citizen,12
Sarawak,1/1/2019,female,other_citizen,12
Sarawak,1/1/2020,female,other_citizen,11
Sarawak,1/1/2021,female,other_citizen,11
Sarawak,1/1/2022,female,other_citizen,4
Selangor,1/1/2000,male,other_citizen,78
Selangor,1/1/2001,male,other_citizen,71
Selangor,1/1/2002,male,other_citizen,76
Selangor,1/1/2003,male,other_citizen,87
Selangor,1/1/2004,male,other_citizen,92
Selangor,1/1/2005,male,other_citizen,88
Selangor,1/1/2006,male,other_citizen,107
Selangor,1/1/2007,male,other_citizen,82
Selangor,1/1/2008,male,other_citizen,102
Selangor,1/1/2009,male,other_citizen,107
Selangor,1/1/2010,male,other_citizen,100
Selangor,1/1/2011,male,other_citizen,145
Selangor,1/1/2012,male,other_citizen,162
Selangor,1/1/2013,male,other_citizen,167
Selangor,1/1/2014,male,other_citizen,169
Selangor,1/1/2015,male,other_citizen,164
Selangor,1/1/2016,male,other_citizen,195
Selangor,1/1/2017,male,other_citizen,191
Selangor,1/1/2018,male,other_citizen,211
Selangor,1/1/2019,male,other_citizen,198
Selangor,1/1/2020,male,other_citizen,202
Selangor,1/1/2021,male,other_citizen,343
Selangor,1/1/2022,male,other_citizen,245
Selangor,1/1/2000,female,other_citizen,43
Selangor,1/1/2001,female,other_citizen,39
Selangor,1/1/2002,female,other_citizen,53
Selangor,1/1/2003,female,other_citizen,55
